Geography,Geographic Area Name,Total,T_ Male,T_ Female,T_ African American,T_ American Indian/Alaska Native,T_ Asian,T_ Hawaiian/ Pacific Islander,T_ Two or more races,T_ Other race,T_ Hispanic or Latino,T_ White,BP_Total,BP_ Male,BP_ Female,BP_ African American%,BP_ Asian%,BP_ Two or more races%,BP_ Hispanic or Latino%,BP_ White%,T_Households,Households<$10k,Households>$200k,Median income,Mean income,BP_ Total%,state,county
0500000US39055,"Geauga County, Ohio",94368,47363,47005,871,54,485,4,3301,594,1612,88486,5518,2620,2898,11.0,3.1,9.0,10.8,5.4,35321,2.8,16.4,97162,131432,5.8,39,055
0500000US39057,"Greene County, Ohio",159782,79527,80255,8394,151,4773,121,9469,1708,5032,132999,16929,8006,8923,18.6,10.1,16.6,12.0,9.5,66856,4.4,12.0,81243,105348,10.6,39,057
0500000US39059,"Guernsey County, Ohio",37969,18968,19001,711,19,154,0,1029,323,446,35487,6448,2807,3641,16.7,12.3,30.6,36.1,16.4,16165,6.5,3.1,53901,69452,17.0,39,059
0500000US39061,"Hamilton County, Ohio",809498,393493,416005,205565,849,22598,529,40364,10105,30400,516972,120457,52982,67475,27.5,11.2,20.5,28.3,8.8,348491,6.7,10.0,68249,99653,14.9,39,061
0500000US39063,"Hancock County, Ohio",73131,36491,36640,1143,51,1390,13,2516,1579,4415,64441,7708,2729,4979,19.5,9.6,20.5,8.2,10.2,31343,3.1,6.6,67006,88362,10.5,39,063
0500000US39065,"Hardin County, Ohio",28278,14330,13948,149,20,181,11,761,234,503,26827,5134,2064,3070,12.8,26.0,30.4,16.5,17.9,11640,8.1,3.8,55876,70948,18.2,39,065
0500000US39067,"Harrison County, Ohio",14217,7093,7124,406,43,0,0,232,65,189,13361,2194,908,1286,45.6,0,6.5,6.3,14.8,5799,5.5,3.6,54056,71972,15.4,39,067
0500000US39069,"Henry County, Ohio",27139,13660,13479,122,123,50,46,1104,1074,2182,24001,2581,1273,1308,9.0,0.0,20.3,13.6,8.8,11179,2.7,5.5,71616,89777,9.5,39,069
0500000US39071,"Highland County, Ohio",42711,21060,21651,727,39,47,0,1056,146,589,40451,6342,2742,3600,38.9,93.6,22.2,13.9,14.0,16688,4.8,2.0,60522,71753,14.8,39,071
0500000US39073,"Hocking County, Ohio",27699,13956,13743,93,3,72,0,740,403,303,26299,4598,2234,2364,6.5,48.6,37.7,56.8,15.5,11279,5.2,2.9,59007,72764,16.6,39,073
0500000US39075,"Holmes County, Ohio",43450,21797,21653,3,38,30,0,560,84,435,42486,3888,1636,2252,100.0,0.0,12.7,11.7,8.9,13314,3.8,7.3,72987,95098,8.9,39,075
0500000US39077,"Huron County, Ohio",57781,28837,28944,359,83,142,7,2630,751,4051,51380,6351,2626,3725,27.9,13.4,17.6,19.0,9.8,23096,4.9,3.4,64144,76402,11.0,39,077
0500000US39079,"Jackson County, Ohio",31921,15645,16276,207,139,177,0,670,14,299,30566,5555,2530,3025,72.0,0.0,23.6,24.1,17.2,12453,6.6,4.2,56549,73765,17.4,39,079
0500000US39081,"Jefferson County, Ohio",63119,31074,32045,3352,21,377,0,1947,358,1008,56596,11465,4924,6541,42.1,18.0,29.1,40.6,16.0,26973,7.4,3.3,53124,70587,18.2,39,081
0500000US39083,"Knox County, Ohio",59302,29336,29966,460,76,283,0,1734,565,879,55845,7645,3342,4303,30.7,15.2,26.5,2.6,12.4,23117,3.4,5.0,71246,85072,12.9,39,083
0500000US39085,"Lake County, Ohio",229184,112930,116254,10586,248,3212,82,9804,3055,11161,197516,17476,7199,10277,12.1,7.5,13.2,14.8,6.7,99324,2.8,7.5,76835,95217,7.6,39,085
0500000US39087,"Lawrence County, Ohio",57075,28105,28970,847,35,366,40,1525,372,596,53725,10232,4707,5525,17.6,0.0,18.4,14.8,18.1,22455,5.3,3.7,51846,72009,17.9,39,087
0500000US39089,"Licking County, Ohio",174769,86673,88096,7110,160,4431,37,7120,1324,3884,152818,17152,7371,9781,19.2,1.0,13.8,8.8,9.5,67239,3.7,9.0,78505,102910,9.8,39,089
0500000US39091,"Logan County, Ohio",45630,22965,22665,709,49,296,20,1630,311,909,42156,4981,2129,2852,11.7,17.6,19.0,6.9,10.6,19168,4.2,5.3,69125,89225,10.9,39,091
0500000US39093,"Lorain County, Ohio",304388,149683,154705,21692,635,3720,23,24759,5018,32447,234490,41092,17117,23975,32.8,14.8,24.2,28.8,9.1,124510,5.4,8.0,67272,90679,13.5,39,093
0500000US39095,"Lucas County, Ohio",420801,204907,215894,79695,1067,7003,273,28517,10087,32390,282153,75081,33944,41137,32.4,19.0,27.3,23.4,12.4,181383,7.4,5.7,57265,80697,17.8,39,095
0500000US39097,"Madison County, Ohio",39226,19609,19617,450,43,374,0,1826,217,903,35905,4009,1587,2422,19.1,0.0,15.6,12.3,9.8,15264,3.2,5.5,77062,91671,10.2,39,097
0500000US39099,"Mahoning County, Ohio",221872,108459,113413,31379,566,2012,43,13053,4278,14645,165847,39017,17467,21550,38.1,14.2,31.9,39.2,11.5,97655,7.2,4.5,54279,74565,17.6,39,099
0500000US39101,"Marion County, Ohio",59975,30069,29906,1316,53,460,0,2714,659,1590,54239,9641,4310,5331,25.3,33.7,28.2,51.1,14.3,24306,6.2,3.8,55106,74694,16.1,39,101
0500000US39103,"Medina County, Ohio",180756,90259,90497,2396,225,1819,0,6835,814,4483,167140,10758,4439,6319,23.2,1.3,10.2,12.9,5.4,72097,3.0,12.2,89968,112612,6.0,39,103
0500000US39105,"Meigs County, Ohio",21888,11018,10870,81,4,0,0,568,40,188,21067,4287,1975,2312,34.6,0,14.1,4.3,19.8,8833,7.2,2.2,46255,63186,19.6,39,105
0500000US39107,"Mercer County, Ohio",41468,20963,20505,188,17,222,211,795,84,728,39399,2637,1245,1392,34.6,7.7,20.1,6.3,5.9,16022,2.3,3.7,73278,87555,6.4,39,107
0500000US39109,"Miami County, Ohio",107625,53653,53972,1999,119,1790,10,4244,481,2097,98130,9102,4039,5063,14.8,3.9,22.4,6.8,7.8,44152,3.1,6.1,71440,91306,8.5,39,109
0500000US39111,"Monroe County, Ohio",13247,6754,6493,75,4,13,0,401,51,40,12703,1841,969,872,1.3,0.0,41.9,50.0,13.2,5574,6.0,4.3,55381,78699,13.9,39,111
0500000US39113,"Montgomery County, Ohio",518377,251432,266945,107125,881,11514,86,28608,6798,17641,357708,78373,35286,43087,27.3,12.3,22.7,24.2,10.7,228062,5.6,6.1,61942,82621,15.1,39,113
0500000US39115,"Morgan County, Ohio",13667,6867,6800,425,14,16,0,572,85,139,12451,2264,970,1294,16.5,0.0,15.4,48.9,16.2,5657,6.6,2.4,51056,61122,16.6,39,115
0500000US39117,"Morrow County, Ohio",34598,17576,17022,195,41,154,0,852,305,599,32948,3659,1736,1923,17.4,0.0,20.7,5.3,10.4,13222,2.8,3.4,70412,84706,10.6,39,117
0500000US39119,"Muskingum County, Ohio",84080,41196,42884,2610,94,454,0,3887,432,991,76567,13133,5825,7308,32.5,8.8,27.6,11.6,14.5,34599,5.2,4.1,56810,76335,15.6,39,119
0500000US39121,"Noble County, Ohio",12036,6313,5723,16,12,0,0,89,41,52,11870,2001,808,1193,0.0,0,11.2,0.0,16.8,4545,4.3,4.2,51547,74850,16.6,39,121
0500000US39123,"Ottawa County, Ohio",39712,19960,19752,381,76,118,4,1401,767,2156,36116,3481,1357,2124,22.8,0.0,18.1,4.1,8.5,17995,3.3,6.9,69515,97910,8.8,39,123
0500000US39125,"Paulding County, Ohio",18665,9348,9317,105,19,42,2,928,156,954,17007,1759,770,989,1.9,0.0,9.9,7.8,9.6,7590,3.8,4.0,65331,81757,9.4,39,125
0500000US39127,"Perry County, Ohio",35003,17637,17366,85,34,28,0,1029,125,333,33583,5369,2503,2866,29.4,0.0,16.7,0.6,15.3,13371,6.2,4.7,62899,76661,15.3,39,127
0500000US39129,"Pickaway County, Ohio",54529,27301,27228,769,11,50,0,1553,119,781,51736,6813,3186,3627,15.2,12.0,5.9,7.0,12.7,21074,6.0,6.2,67600,86737,12.5,39,129
0500000US39131,"Pike County, Ohio",26694,13218,13476,218,96,83,106,737,19,229,25280,5297,2422,2875,9.2,3.6,13.4,6.6,20.4,10495,8.2,2.9,50832,76012,19.8,39,131
0500000US39133,"Portage County, Ohio",153784,76863,76921,6708,70,2872,29,6788,812,3095,135013,17374,7922,9452,28.0,29.5,23.7,19.5,9.4,63588,5.1,8.1,69796,92344,11.3,39,133
0500000US39135,"Preble County, Ohio",40562,20197,20365,254,20,93,6,1087,196,437,38758,4191,1686,2505,35.0,1.1,14.8,14.4,10.0,16606,4.1,4.5,66355,81529,10.3,39,135
0500000US39137,"Putnam County, Ohio",34020,17159,16861,216,68,30,0,944,1230,2229,31051,2232,880,1352,32.9,13.3,11.2,22.6,5.3,13191,3.7,7.0,79453,94801,6.6,39,137
0500000US39139,"Richland County, Ohio",117887,58304,59583,7515,65,866,157,5376,872,2188,101900,16356,7360,8996,32.8,8.5,28.1,26.6,11.6,49673,5.3,3.3,56557,72150,13.9,39,139
0500000US39141,"Ross County, Ohio",71678,35486,36192,2299,64,336,19,2774,459,864,65336,11548,4798,6750,11.7,26.5,36.3,19.2,15.5,29565,5.9,4.0,58048,75219,16.1,39,141
0500000US39143,"Sandusky County, Ohio",57864,28892,28972,1933,153,328,4,3579,1456,6135,47849,7498,3350,4148,37.8,1.2,14.9,19.7,11.5,24038,5.4,4.0,60814,79320,13.0,39,143
0500000US39145,"Scioto County, Ohio",70411,34177,36234,1002,171,357,0,2205,234,1065,65987,16750,7432,9318,40.6,19.9,26.4,26.7,23.5,28030,6.9,3.4,46360,63654,23.8,39,145
0500000US39147,"Seneca County, Ohio",52140,26137,26003,1227,155,299,0,1558,736,2918,46549,6063,2617,3446,41.3,27.1,12.5,10.0,10.9,21910,4.3,3.2,62476,77866,11.6,39,147
0500000US39149,"Shelby County, Ohio",47503,24191,23312,959,97,357,0,1574,331,741,43730,5189,2478,2711,23.8,0.0,12.1,15.8,10.6,18599,2.3,5.5,73502,89911,10.9,39,149
0500000US39151,"Stark County, Ohio",365462,179430,186032,26876,392,3337,27,17642,2394,8434,311598,48133,20802,27331,34.0,7.7,28.7,27.2,10.4,154690,4.4,5.2,63130,82357,13.2,39,151
0500000US39153,"Summit County, Ohio",530415,258581,271834,73174,682,21053,42,28303,3895,13024,397754,65839,28877,36962,27.7,17.4,17.6,13.3,9.0,228635,4.9,8.3,68360,94626,12.4,39,153
0500000US39155,"Trumbull County, Ohio",197890,96605,101285,14936,166,1174,169,8391,454,3936,170341,33912,14193,19719,40.4,12.6,33.3,27.1,14.3,85042,6.6,3.6,53537,70262,17.1,39,155
0500000US39157,"Tuscarawas County, Ohio",91505,45873,45632,507,66,336,2,2321,806,3159,85565,11413,5253,6160,27.6,10.1,17.5,38.2,11.4,37774,4.7,3.9,61953,76914,12.5,39,157
0500000US39159,"Union County, Ohio",60543,30561,29982,1114,68,2975,0,2367,446,1386,53180,3131,1302,1829,2.6,0.7,11.9,8.3,5.2,22644,2.3,15.8,104496,129983,5.2,39,159
0500000US39161,"Van Wert County, Ohio",28414,14051,14363,169,23,32,0,1035,338,1113,26344,2378,960,1418,5.9,0.0,13.1,14.3,7.9,11666,3.9,2.6,64841,76259,8.4,39,161
0500000US39163,"Vinton County, Ohio",12687,6454,6233,0,0,0,0,467,0,30,12192,2419,1167,1252,0,0,15.0,0.0,19.3,5104,7.0,1.1,50967,67782,19.1,39,163
0500000US39165,"Warren County, Ohio",236019,117386,118633,5375,211,16086,6,8300,2537,7403,200221,12120,5108,7012,5.4,4.5,9.5,11.7,4.7,88735,2.1,17.9,103128,135002,5.1,39,165
0500000US39167,"Washington County, Ohio",57956,28867,29089,612,116,398,0,1532,226,683,54700,8198,3631,4567,27.6,4.3,27.3,18.7,13.6,24622,4.6,4.0,59053,79532,14.1,39,167
0500000US39169,"Wayne County, Ohio",112323,56391,55932,1187,91,1176,0,2749,1125,2289,105171,9869,4394,5475,12.8,6.3,8.5,18.0,8.5,44206,2.9,5.4,70320,86188,8.8,39,169
0500000US39171,"Williams County, Ohio",35717,17721,17996,233,96,210,17,1074,643,1826,32816,3996,1658,2338,22.3,2.4,17.1,9.6,11.2,15381,3.3,2.8,60632,74139,11.2,39,171
0500000US39173,"Wood County, Ohio",125680,62775,62905,1985,260,2438,157,6754,1772,7647,109651,16241,7052,9189,15.1,10.5,26.1,19.9,11.9,53771,5.1,9.1,70537,95809,12.9,39,173
0500000US39175,"Wyandot County, Ohio",21515,10629,10886,25,2,168,0,713,130,686,20298,1484,522,962,4.0,3.6,4.2,5.0,7.0,8982,3.6,3.8,68552,80824,6.9,39,175
0500000US40001,"Adair County, Oklahoma",19439,9727,9712,66,8594,267,4,2128,776,1481,7398,4339,2014,2325,83.3,11.6,19.9,31.1,18.4,6848,9.8,1.1,44955,55976,22.3,40,001
0500000US40003,"Alfalfa County, Oklahoma",4530,2423,2107,37,44,39,0,242,121,277,3961,534,253,281,2.7,2.6,31.0,7.9,10.9,1829,4.8,3.2,75028,84094,11.8,40,003
0500000US40005,"Atoka County, Oklahoma",12696,6499,6197,221,1244,106,1,2171,37,504,8693,2311,1128,1183,6.8,0.0,19.8,21.0,17.0,4848,4.7,4.1,49181,70915,18.2,40,005
0500000US40007,"Beaver County, Oklahoma",4965,2476,2489,11,58,6,0,635,599,1332,3371,351,112,239,54.5,0.0,4.1,5.8,7.5,1727,3.6,2.7,62981,80810,7.1,40,007
0500000US40009,"Beckham County, Oklahoma",18737,9284,9453,405,234,128,1,886,409,3236,14699,4110,1971,2139,37.8,11.7,42.1,38.3,17.8,8013,5.4,3.6,51499,72386,21.9,40,009
0500000US40011,"Blaine County, Oklahoma",7413,3563,3850,118,485,0,0,709,208,683,5626,1013,379,634,25.4,0,25.8,20.4,10.8,3431,3.9,3.9,56843,79015,13.7,40,011
0500000US40013,"Bryan County, Oklahoma",45363,22051,23312,901,6120,300,15,4674,850,3135,31402,7399,3364,4035,47.3,21.7,18.2,22.7,14.5,17941,5.4,3.9,54289,74055,16.3,40,013
0500000US40015,"Caddo County, Oklahoma",25361,13708,11653,722,4925,34,7,3393,1097,3251,14469,4723,2163,2560,13.3,8.8,20.5,25.0,11.7,9099,5.6,2.3,52443,65883,18.6,40,015
0500000US40017,"Canadian County, Oklahoma",153759,75973,77786,4899,5635,4786,191,15252,5015,16233,112687,12250,5601,6649,17.4,7.2,11.3,16.9,6.1,56300,2.5,7.2,82364,98921,8.0,40,017
0500000US40019,"Carter County, Oklahoma",47339,22990,24349,2897,3613,615,16,6008,1085,4068,31920,7257,3140,4117,26.5,14.6,19.1,26.2,13.2,18738,5.9,4.4,56390,76697,15.3,40,019
0500000US40021,"Cherokee County, Oklahoma",45588,22146,23442,315,15250,495,30,6865,778,3653,20598,9468,4635,4833,22.2,19.8,18.3,24.7,18.4,17993,8.5,3.4,52410,70490,20.8,40,021
0500000US40023,"Choctaw County, Oklahoma",14030,6779,7251,1358,2175,99,13,1701,218,754,8196,3195,1377,1818,44.0,9.1,21.2,41.1,19.8,5805,9.4,2.0,43252,58649,22.8,40,023
0500000US40025,"Cimarron County, Oklahoma",2253,1134,1119,0,7,0,0,231,6,544,1572,246,101,145,0,0,0.9,6.3,13.4,752,3.2,3.1,57100,82944,10.9,40,025
0500000US40027,"Cleveland County, Oklahoma",282413,139955,142458,12603,11523,13334,254,30752,7189,27369,196295,36252,16763,19489,17.0,18.2,15.0,15.6,11.7,114370,5.6,7.0,71757,92471,12.8,40,027
0500000US40029,"Coal County, Oklahoma",5214,2683,2531,13,482,25,2,1185,31,268,3378,1196,644,552,23.1,0.0,27.3,22.8,22.2,2083,5.1,4.3,47117,66062,22.9,40,029
0500000US40031,"Comanche County, Oklahoma",111976,55381,56595,16845,5190,2721,502,15540,3718,15681,62144,18561,8909,9652,21.8,17.3,25.1,15.8,12.6,44429,5.7,4.3,57150,75979,16.6,40,031
0500000US40033,"Cotton County, Oklahoma",5414,2634,2780,88,471,4,0,372,222,502,4003,1179,611,568,5.7,0.0,27.7,26.3,20.0,2022,8.2,6.4,60208,79699,21.8,40,033
0500000US40035,"Craig County, Oklahoma",13176,6446,6730,194,2986,168,18,1392,190,587,8045,2538,1264,1274,45.4,25.0,27.1,27.6,17.1,5176,5.5,2.2,48018,61657,19.3,40,035
0500000US40037,"Creek County, Oklahoma",70769,35269,35500,1330,8030,433,6,5497,1061,3427,52529,9590,4105,5485,13.5,4.4,15.2,17.6,12.4,27374,5.3,4.9,61657,79257,13.6,40,037
0500000US40039,"Custer County, Oklahoma",26740,13051,13689,875,1338,326,43,3218,1460,5349,17594,4290,1881,2409,11.9,41.1,8.3,15.7,16.7,10700,6.3,5.7,58669,81410,16.0,40,039
0500000US40041,"Delaware County, Oklahoma",40152,19910,20242,141,8780,569,48,4449,456,1669,25308,7647,3534,4113,14.2,9.3,23.5,33.3,15.2,16620,6.1,5.4,53290,72688,19.0,40,041
0500000US40043,"Dewey County, Oklahoma",4411,2217,2194,3,238,4,0,489,27,351,3499,628,344,284,0.0,0.0,21.3,39.9,11.6,1574,4.9,6.5,61310,86008,14.2,40,043
0500000US40045,"Ellis County, Oklahoma",3682,1787,1895,8,64,35,0,222,56,284,3145,541,243,298,37.5,0.0,32.4,8.5,13.7,1412,6.3,4.2,57768,75553,14.7,40,045
0500000US40047,"Garfield County, Oklahoma",60446,30187,30259,1094,1235,761,2730,4967,2871,8380,43787,8463,3739,4724,22.9,2.4,19.9,17.7,11.7,23815,4.5,4.7,64165,82388,14.0,40,047
0500000US40049,"Garvin County, Oklahoma",25345,12583,12762,464,1088,80,0,3150,276,2589,18451,3725,1644,2081,24.8,0.0,24.5,21.1,12.2,9906,4.2,4.3,53600,72476,14.7,40,049
0500000US40051,"Grady County, Oklahoma",54102,27265,26837,1107,2060,258,5,5089,747,3412,43298,5954,2855,3099,25.4,36.0,13.2,14.2,10.0,20321,3.7,7.0,74349,89595,11.0,40,051
0500000US40053,"Grant County, Oklahoma",4022,2046,1976,82,116,9,0,192,94,238,3422,533,213,320,3.7,0.0,13.0,26.9,13.5,1522,5.7,5.5,58980,82552,13.3,40,053
0500000US40055,"Greer County, Oklahoma",4526,2171,2355,97,18,6,0,308,88,584,3604,750,291,459,38.1,0.0,26.0,22.6,14.7,2024,9.2,0.9,55204,61654,16.6,40,055
0500000US40057,"Harmon County, Oklahoma",2416,1193,1223,249,57,6,0,160,322,792,1278,425,173,252,16.9,0.0,48.1,33.3,8.6,954,10.2,8.5,55729,80947,17.6,40,057
0500000US40059,"Harper County, Oklahoma",3143,1540,1603,0,0,0,0,156,523,791,2213,443,217,226,0,0,13.5,12.0,14.8,1215,2.1,0.7,59934,69105,14.1,40,059
0500000US40061,"Haskell County, Oklahoma",11507,5743,5764,49,1302,105,0,1848,132,590,7905,2467,1018,1449,34.7,41.0,32.2,44.6,17.7,4518,6.8,3.5,46239,62912,21.4,40,061
0500000US40063,"Hughes County, Oklahoma",11919,5971,5948,267,2553,35,21,717,379,523,7575,2484,1176,1308,37.5,34.3,25.7,19.1,19.9,3902,5.9,1.9,44799,64370,20.8,40,063
0500000US40065,"Jackson County, Oklahoma",24012,11942,12070,1404,314,362,14,2751,1467,6231,14631,3491,1636,1855,24.0,4.1,24.0,23.7,9.2,9835,5.0,4.2,60954,76831,14.5,40,065
0500000US40067,"Jefferson County, Oklahoma",5276,2577,2699,84,224,1,0,605,91,625,4000,1221,506,715,0.0,0.0,28.6,34.2,21.9,2081,8.3,3.3,48346,70717,23.1,40,067
0500000US40069,"Johnston County, Oklahoma",9959,5067,4892,196,963,7,35,1691,227,613,6684,2275,1038,1237,25.0,0.0,16.3,41.3,22.8,3889,7.7,2.0,48476,61719,22.8,40,069
0500000US40071,"Kay County, Oklahoma",42751,21229,21522,861,3701,260,16,4521,1079,3828,30730,6998,3312,3686,26.9,1.9,17.5,20.9,14.5,16632,5.4,4.1,53746,73672,16.4,40,071
0500000US40073,"Kingfisher County, Oklahoma",15035,7400,7635,81,289,228,41,1544,450,2576,11146,1838,756,1082,74.1,90.4,21.8,22.4,7.9,5520,3.3,6.4,65167,90444,12.2,40,073
0500000US40075,"Kiowa County, Oklahoma",8267,3919,4348,270,315,32,0,761,195,1008,6026,1915,827,1088,40.4,62.5,11.6,40.9,20.6,3294,7.9,1.3,42679,58103,23.2,40,075
0500000US40077,"Latimer County, Oklahoma",9136,4639,4497,74,2249,93,0,858,89,455,5589,1522,642,880,14.9,0.0,31.4,19.3,14.8,3852,6.1,2.3,42735,60758,16.7,40,077
0500000US40079,"Le Flore County, Oklahoma",46898,23344,23554,590,5647,401,17,4963,1393,3587,32628,9567,4213,5354,35.1,7.0,20.2,29.9,18.5,17835,6.1,2.2,46750,61348,20.4,40,079
0500000US40081,"Lincoln County, Oklahoma",33243,16698,16545,591,2142,145,33,2524,237,1225,26849,4746,1990,2756,39.1,10.3,13.5,10.5,13.7,12782,4.5,4.2,57656,76215,14.3,40,081
0500000US40083,"Logan County, Oklahoma",48260,24309,23951,2432,1877,314,0,3996,339,3603,37825,6551,3321,3230,37.9,25.5,11.3,21.6,10.9,17316,3.4,12.8,80565,111560,13.6,40,083
0500000US40085,"Love County, Oklahoma",10060,5092,4968,205,447,70,0,1416,347,1737,6892,1430,674,756,18.0,18.6,15.7,12.1,14.4,3686,6.0,3.0,60758,74687,14.2,40,085
0500000US40087,"McClain County, Oklahoma",42127,21207,20920,391,2467,217,0,4363,696,3713,32484,2987,1428,1559,18.4,30.0,9.9,10.9,6.4,15447,1.5,8.2,80150,102199,7.1,40,087
0500000US40089,"McCurtain County, Oklahoma",30611,15101,15510,2367,4342,307,455,3639,757,2037,18322,6460,2985,3475,46.3,0.0,24.1,37.9,16.7,11267,8.0,2.3,47046,63481,21.1,40,089
0500000US40091,"McIntosh County, Oklahoma",18763,9383,9380,481,2934,158,18,2363,47,601,12473,4154,1638,2516,26.6,4.4,17.1,34.4,23.0,7374,9.9,2.5,43467,58982,22.1,40,091
0500000US40093,"Major County, Oklahoma",7496,3741,3755,0,146,36,80,564,237,793,6235,873,395,478,0,0.0,18.6,28.4,9.1,3167,4.1,4.4,67621,81855,11.6,40,093
0500000US40095,"Marshall County, Oklahoma",15303,7842,7461,145,905,40,20,2302,1553,2893,9676,2874,1472,1402,63.4,62.5,22.6,18.4,18.0,5670,6.2,2.8,53734,70508,18.8,40,095
0500000US40097,"Mayes County, Oklahoma",38694,19378,19316,113,8303,185,32,5081,320,1550,24247,6599,2767,3832,20.4,13.0,17.8,23.7,16.4,15112,5.7,3.8,56552,73224,17.1,40,097
0500000US40099,"Murray County, Oklahoma",13331,6829,6502,118,1690,0,32,1615,251,982,9297,1949,881,1068,7.6,0,23.8,9.9,13.9,5059,4.4,4.0,60213,81468,14.6,40,099
0500000US40101,"Muskogee County, Oklahoma",62509,30568,31941,6257,11279,421,6,7401,2243,4341,33782,11317,4771,6546,25.7,16.9,21.6,20.6,15.8,25598,6.9,3.5,50289,68798,18.1,40,101
0500000US40103,"Noble County, Oklahoma",10706,5329,5377,121,770,22,9,949,202,484,8536,1155,418,737,4.1,22.7,10.2,16.1,10.1,4257,3.9,5.1,66813,81586,10.8,40,103
0500000US40105,"Nowata County, Oklahoma",9266,4589,4677,134,1566,43,12,1248,153,363,5971,1480,638,842,32.1,16.3,14.2,18.2,14.7,3701,5.1,3.9,50960,71019,16.0,40,105
0500000US40107,"Okfuskee County, Oklahoma",10293,5274,5019,562,1680,74,0,1456,42,493,6252,2746,1371,1375,23.7,21.6,30.2,23.5,23.8,3871,9.2,2.5,45429,62180,26.7,40,107
0500000US40109,"Oklahoma County, Oklahoma",779840,382872,396968,114128,24601,26755,714,90698,37028,144282,421231,123243,54970,68273,26.9,11.5,19.6,22.5,10.4,318212,6.0,8.3,62505,90810,15.8,40,109
0500000US40111,"Okmulgee County, Oklahoma",35307,17301,18006,2527,5381,194,21,4674,209,1689,21633,6359,2821,3538,22.5,11.9,16.1,33.2,16.1,13983,6.7,3.1,50819,70584,18.0,40,111
0500000US40113,"Osage County, Oklahoma",44278,21715,22563,4594,4948,144,0,5604,507,1806,27938,5548,2621,2927,16.0,14.6,15.8,18.7,10.3,16851,4.9,4.6,58189,76698,12.5,40,113
0500000US40115,"Ottawa County, Oklahoma",29278,14425,14853,225,5903,216,217,2975,852,1803,18520,5977,2664,3313,36.4,6.9,25.1,32.8,18.1,11718,6.8,2.2,46186,61156,20.4,40,115
0500000US40117,"Pawnee County, Oklahoma",15421,7822,7599,86,1451,55,2,1818,187,584,11593,2319,1099,1220,31.4,18.2,20.6,22.1,12.7,5959,5.2,4.7,56279,72849,15.0,40,117
0500000US40119,"Payne County, Oklahoma",72354,37395,34959,2394,2674,3108,66,6146,784,3305,55690,17559,9009,8550,41.5,29.5,26.0,32.0,22.6,31843,11.6,4.3,46658,66604,24.3,40,119
0500000US40121,"Pittsburg County, Oklahoma",41515,20414,21101,528,2867,190,73,7606,387,2365,28577,7869,3651,4218,45.8,32.6,24.3,23.8,17.0,17404,5.9,3.6,53054,70704,19.0,40,121
0500000US40123,"Pontotoc County, Oklahoma",36778,18021,18757,834,6488,325,22,4637,286,2234,23405,4897,2282,2615,22.1,20.0,15.6,17.1,12.0,14801,4.5,4.0,59457,76961,13.3,40,123
0500000US40125,"Pottawatomie County, Oklahoma",69282,33982,35300,1839,8904,506,95,6229,731,3974,49379,10955,4903,6052,30.1,15.2,18.9,16.6,14.8,26422,6.3,3.7,58270,74237,15.8,40,125
0500000US40127,"Pushmataha County, Oklahoma",10659,5233,5426,92,1658,47,24,1273,30,437,7415,2314,1183,1131,20.7,2.1,29.1,28.8,20.8,4229,8.7,2.7,42274,54980,21.7,40,127
